source,engine,relative_path,filename,file_size_bytes_json,object_count,top_dir,map_type_code,map_region,map_number,map_variant,map_suffix,canonical_name
CotC,UE4.26,Level/Area/V1_0_0/QPSSea/Map_DP_QPSSea_N0_1002_A1,Map_DP_QPSSea_N0_1002_A1,2478450,900,Area,DP,QPSSea,1002,A1,,DP_QPSSea_N0_1002_A1
CotC,UE4.26,Level/Area/V1_0_0/QPSSea/Map_EV_QPSSea_N0_1001_A1,Map_EV_QPSSea_N0_1001_A1,372096,108,Area,EV,QPSSea,1001,A1,,EV_QPSSea_N0_1001_A1
CotC,UE4.26,Level/Area/V1_0_0/QPSSea/Map_EV_QPSSea_N0_1002_A1,Map_EV_QPSSea_N0_1002_A1,4164561,2262,Area,EV,QPSSea,1002,A1,,EV_QPSSea_N0_1002_A1
CotC,UE4.26,Level/Area/V1_0_0/QPSSea/Map_FB_QPSSea_N0_1001_A1,Map_FB_QPSSea_N0_1001_A1,541855,152,Area,FB,QPSSea,1001,A1,,FB_QPSSea_N0_1001_A1
CotC,UE4.26,Level/Area/V1_0_0/QPSSea/Map_FB_QPSSea_N0_1004_A1,Map_FB_QPSSea_N0_1004_A1,712495,276,Area,FB,QPSSea,1004,A1,,FB_QPSSea_N0_1004_A1
CotC,UE4.26,Level/Area/V1_0_0/QPSSea/Map_FP_QPSSea_N0_1002_A1,Map_FP_QPSSea_N0_1002_A1,4685614,1827,Area,FP,QPSSea,1002,A1,,FP_QPSSea_N0_1002_A1
CotC,UE4.26,Level/Area/V1_0_0/QPSSea/Map_FP_QPSSea_N0_1003_A1,Map_FP_QPSSea_N0_1003_A1,7167446,2875,Area,FP,QPSSea,1003,A1,,FP_QPSSea_N0_1003_A1
CotC,UE4.26,Level/Area/V1_0_0/QPSSea/Map_FP_QPSSea_N0_1004_A1,Map_FP_QPSSea_N0_1004_A1,4126258,1303,Area,FP,QPSSea,1004,A1,,FP_QPSSea_N0_1004_A1
CotC,UE4.26,Level/Area/V1_0_0/QPSSea/Map_FP_QPSSea_N0_1004_A2,Map_FP_QPSSea_N0_1004_A2,4151234,1318,Area,FP,QPSSea,1004,A2,,FP_QPSSea_N0_1004_A2
CotC,UE4.26,Level/Area/V1_0_0/QPSSea/Map_FP_QPSSea_N0_1004_A3,Map_FP_QPSSea_N0_1004_A3,4119137,1299,Area,FP,QPSSea,1004,A3,,FP_QPSSea_N0_1004_A3
CotC,UE4.26,Level/Area/V1_0_0/QPSSea/Map_TB_QPSSea_N0_1001_A1,Map_TB_QPSSea_N0_1001_A1,831368,428,Area,TB,QPSSea,1001,A1,,TB_QPSSea_N0_1001_A1
CotC,UE4.26,Level/Area/V1_0_0/QPSSea/Map_TP_QPSSea_N0_1001_A1,Map_TP_QPSSea_N0_1001_A1,8461381,5159,Area,TP,QPSSea,1001,A1,,TP_QPSSea_N0_1001_A1
CotC,UE4.26,Level/Area/V1_0_0/QPSSnow/Map_BB_QPSSnow_N0_1001_A2,Map_BB_QPSSnow_N0_1001_A2,801750,244,Area,BB,QPSSnow,1001,A2,,BB_QPSSnow_N0_1001_A2
CotC,UE4.26,Level/Area/V1_0_0/QPSSnow/Map_DB_QPSSnow_N0_1001_A1,Map_DB_QPSSnow_N0_1001_A1,1316036,369,Area,DB,QPSSnow,1001,A1,,DB_QPSSnow_N0_1001_A1
CotC,UE4.26,Level/Area/V1_0_0/QPSSnow/Map_DP_QPSSnow_N0_1001_A1,Map_DP_QPSSnow_N0_1001_A1,3115741,1356,Area,DP,QPSSnow,1001,A1,,DP_QPSSnow_N0_1001_A1
CotC,UE4.26,Level/Area/V1_0_0/QPSSnow/Map_DP_QPSSnow_N0_1001_A2,Map_DP_QPSSnow_N0_1001_A2,2283556,799,Area,DP,QPSSnow,1001,A2,,DP_QPSSnow_N0_1001_A2
CotC,UE4.26,Level/Area/V1_0_0/QPSSnow/Map_FB_QPSSnow_N0_1001_A1,Map_FB_QPSSnow_N0_1001_A1,681546,129,Area,FB,QPSSnow,1001,A1,,FB_QPSSnow_N0_1001_A1
CotC,UE4.26,Level/Area/V1_0_0/QPSSnow/Map_FP_QPSSnow_N0_1001_A1,Map_FP_QPSSnow_N0_1001_A1,3728905,1317,Area,FP,QPSSnow,1001,A1,,FP_QPSSnow_N0_1001_A1
CotC,UE4.26,Level/Area/V1_0_0/QPSSnow/Map_FP_QPSSnow_N0_1002_A1,Map_FP_QPSSnow_N0_1002_A1,1041542,308,Area,FP,QPSSnow,1002,A1,,FP_QPSSnow_N0_1002_A1
CotC,UE4.26,Level/Area/V1_0_0/QPSSnow/Map_TB_QPSSnow_N0_1001_A1,Map_TB_QPSSnow_N0_1001_A1,1127399,231,Area,TB,QPSSnow,1001,A1,,TB_QPSSnow_N0_1001_A1
CotC,UE4.26,Level/Area/V1_0_0/QPSSnow/Map_TP_QPSSnow_N0_1001_A1,Map_TP_QPSSnow_N0_1001_A1,3698982,1756,Area,TP,QPSSnow,1001,A1,,TP_QPSSnow_N0_1001_A1
CotC,UE4.26,Level/Area/V1_0_0/QPSWilderness/Map_BB_QPSWilderness_N0_1002_C1,Map_BB_QPSWilderness_N0_1002_C1,749479,238,Area,BB,QPSWilderness,1002,C1,,BB_QPSWilderness_N0_1002_C1
CotC,UE4.26,Level/Area/V1_0_0/QPSWilderness/Map_DB_QPSWilderness_N0_1001_A1,Map_DB_QPSWilderness_N0_1001_A1,739484,225,Area,DB,QPSWilderness,1001,A1,,DB_QPSWilderness_N0_1001_A1
CotC,UE4.26,Level/Area/V1_0_0/QPSWilderness/Map_DB_QPSWilderness_N0_1002_A1,Map_DB_QPSWilderness_N0_1002_A1,732571,143,Area,DB,QPSWilderness,1002,A1,,DB_QPSWilderness_N0_1002_A1
CotC,UE4.26,Level/Area/V1_0_0/QPSWilderness/Map_DB_QPSWilderness_N0_1002_A2,Map_DB_QPSWilderness_N0_1002_A2,647231,139,Area,DB,QPSWilderness,1002,A2,,DB_QPSWilderness_N0_1002_A2
CotC,UE4.26,Level/Area/V1_0_0/QPSWilderness/Map_DP_QPSWilderness_N0_1001_A1,Map_DP_QPSWilderness_N0_1001_A1,3717119,1364,Area,DP,QPSWilderness,1001,A1,,DP_QPSWilderness_N0_1001_A1
CotC,UE4.26,Level/Area/V1_0_0/QPSWilderness/Map_DP_QPSWilderness_N0_1002_A1,Map_DP_QPSWilderness_N0_1002_A1,5172330,2251,Area,DP,QPSWilderness,1002,A1,,DP_QPSWilderness_N0_1002_A1
CotC,UE4.26,Level/Area/V1_0_0/QPSWilderness/Map_DP_QPSWilderness_N0_1002_A2,Map_DP_QPSWilderness_N0_1002_A2,3377277,1290,Area,DP,QPSWilderness,1002,A2,,DP_QPSWilderness_N0_1002_A2
CotC,UE4.26,Level/Area/V1_0_0/QPSWilderness/Map_DP_QPSWilderness_N0_1002_B1,Map_DP_QPSWilderness_N0_1002_B1,9681545,3820,Area,DP,QPSWilderness,1002,B1,,DP_QPSWilderness_N0_1002_B1
CotC,UE4.26,Level/Area/V1_0_0/QPSWilderness/Map_DP_QPSWilderness_N0_1002_B2,Map_DP_QPSWilderness_N0_1002_B2,8234735,3097,Area,DP,QPSWilderness,1002,B2,,DP_QPSWilderness_N0_1002_B2
CotC,UE4.26,Level/Area/V1_0_0/QPSWilderness/Map_DP_QPSWilderness_N0_1002_C1,Map_DP_QPSWilderness_N0_1002_C1,2600002,933,Area,DP,QPSWilderness,1002,C1,,DP_QPSWilderness_N0_1002_C1
CotC,UE4.26,Level/Area/V1_0_0/QPSWilderness/Map_EV_QPSWilderness_N0_1002_C1,Map_EV_QPSWilderness_N0_1002_C1,2418620,838,Area,EV,QPSWilderness,1002,C1,,EV_QPSWilderness_N0_1002_C1
CotC,UE4.26,Level/Area/V1_0_0/QPSWilderness/Map_FB_QPSWilderness_N0_1001_A1,Map_FB_QPSWilderness_N0_1001_A1,663845,122,Area,FB,QPSWilderness,1001,A1,,FB_QPSWilderness_N0_1001_A1
CotC,UE4.26,Level/Area/V1_0_0/QPSWilderness/Map_FP_QPSWilderness_N0_1001_A1,Map_FP_QPSWilderness_N0_1001_A1,6217131,2388,Area,FP,QPSWilderness,1001,A1,,FP_QPSWilderness_N0_1001_A1
CotC,UE4.26,Level/Area/V1_0_0/QPSWilderness/Map_FP_QPSWilderness_N0_1002_A1,Map_FP_QPSWilderness_N0_1002_A1,7863627,3232,Area,FP,QPSWilderness,1002,A1,,FP_QPSWilderness_N0_1002_A1
CotC,UE4.26,Level/Area/V1_0_0/Ragasa/Map_DB_Ragasa_N0_0002_A1,Map_DB_Ragasa_N0_0002_A1,259916,107,Area,DB,Ragasa,0002,A1,,DB_Ragasa_N0_0002_A1
CotC,UE4.26,Level/Area/V1_0_0/Ragasa/Map_DB_Ragasa_N0_0004_A1,Map_DB_Ragasa_N0_0004_A1,368132,127,Area,DB,Ragasa,0004,A1,,DB_Ragasa_N0_0004_A1
CotC,UE4.26,Level/Area/V1_0_0/Ragasa/Map_DB_Ragasa_N0_0005_B1,Map_DB_Ragasa_N0_0005_B1,277827,122,Area,DB,Ragasa,0005,B1,,DB_Ragasa_N0_0005_B1
CotC,UE4.26,Level/Area/V1_0_0/Ragasa/Map_DB_Ragasa_N0_0006_A1,Map_DB_Ragasa_N0_0006_A1,338967,130,Area,DB,Ragasa,0006,A1,,DB_Ragasa_N0_0006_A1
CotC,UE4.26,Level/Area/V1_0_0/Ragasa/Map_DP_Ragasa_N0_0001_A1,Map_DP_Ragasa_N0_0001_A1,1164392,234,Area,DP,Ragasa,0001,A1,,DP_Ragasa_N0_0001_A1
CotC,UE4.26,Level/Area/V1_0_0/Ragasa/Map_DP_Ragasa_N0_0002_A1,Map_DP_Ragasa_N0_0002_A1,2562551,890,Area,DP,Ragasa,0002,A1,,DP_Ragasa_N0_0002_A1
CotC,UE4.26,Level/Area/V1_0_0/Ragasa/Map_DP_Ragasa_N0_0003_A1,Map_DP_Ragasa_N0_0003_A1,2036923,911,Area,DP,Ragasa,0003,A1,,DP_Ragasa_N0_0003_A1
CotC,UE4.26,Level/Area/V1_0_0/Ragasa/Map_DP_Ragasa_N0_0004_A1,Map_DP_Ragasa_N0_0004_A1,1973615,950,Area,DP,Ragasa,0004,A1,,DP_Ragasa_N0_0004_A1
CotC,UE4.26,Level/Area/V1_0_0/Ragasa/Map_DP_Ragasa_N0_0005_A1,Map_DP_Ragasa_N0_0005_A1,1993432,1025,Area,DP,Ragasa,0005,A1,,DP_Ragasa_N0_0005_A1
CotC,UE4.26,Level/Area/V1_0_0/Ragasa/Map_DP_Ragasa_N0_0005_B1,Map_DP_Ragasa_N0_0005_B1,1549749,543,Area,DP,Ragasa,0005,B1,,DP_Ragasa_N0_0005_B1
CotC,UE4.26,Level/Area/V1_0_0/Ragasa/Map_DP_Ragasa_N0_0006_A1,Map_DP_Ragasa_N0_0006_A1,1185057,598,Area,DP,Ragasa,0006,A1,,DP_Ragasa_N0_0006_A1
CotC,UE4.26,Level/Area/V1_0_0/Ragasa/Map_DP_Ragasa_N0_0006_B1,Map_DP_Ragasa_N0_0006_B1,3427939,1897,Area,DP,Ragasa,0006,B1,,DP_Ragasa_N0_0006_B1
CotC,UE4.26,Level/Area/V1_0_0/Ragasa/Map_EV_Ragasa_N0_0001_A1,Map_EV_Ragasa_N0_0001_A1,1247474,283,Area,EV,Ragasa,0001,A1,,EV_Ragasa_N0_0001_A1
CotC,UE4.26,Level/Area/V1_0_0/Ragasa/Map_HP_Ragasa_N0_0001_A1,Map_HP_Ragasa_N0_0001_A1,2002630,1031,Area,HP,Ragasa,0001,A1,,HP_Ragasa_N0_0001_A1
CotC,UE4.26,Level/Area/V1_0_0/Ragasa/Map_HP_Ragasa_N0_0002_A1,Map_HP_Ragasa_N0_0002_A1,1177538,592,Area,HP,Ragasa,0002,A1,,HP_Ragasa_N0_0002_A1
CotC,UE4.26,Level/Area/V1_0_0/Ragasa/Map_HP_Ragasa_N0_0003_A1,Map_HP_Ragasa_N0_0003_A1,2561841,892,Area,HP,Ragasa,0003,A1,,HP_Ragasa_N0_0003_A1
CotC,UE4.26,Level/Area/V1_0_0/Ragasa/Map_HP_Ragasa_N0_0004_A1,Map_HP_Ragasa_N0_0004_A1,1979212,955,Area,HP,Ragasa,0004,A1,,HP_Ragasa_N0_0004_A1
CotC,UE4.26,Level/Area/V1_0_0/Ragasa/Map_HP_Ragasa_N0_0005_A1,Map_HP_Ragasa_N0_0005_A1,2035684,912,Area,HP,Ragasa,0005,A1,,HP_Ragasa_N0_0005_A1
CotC,UE4.26,Level/Area/V1_0_0/River/Map_DP_River_N0_1001_A1,Map_DP_River_N0_1001_A1,1960732,681,Area,DP,River,1001,A1,,DP_River_N0_1001_A1
CotC,UE4.26,Level/Area/V1_0_0/River/Map_DP_River_N0_1001_B1,Map_DP_River_N0_1001_B1,1649874,803,Area,DP,River,1001,B1,,DP_River_N0_1001_B1
CotC,UE4.26,Level/Area/V1_0_0/River/Map_DP_River_N0_1002_A1,Map_DP_River_N0_1002_A1,2407964,1249,Area,DP,River,1002,A1,,DP_River_N0_1002_A1
CotC,UE4.26,Level/Area/V1_0_0/River/Map_DP_River_N0_1002_B1,Map_DP_River_N0_1002_B1,5404986,2619,Area,DP,River,1002,B1,,DP_River_N0_1002_B1
CotC,UE4.26,Level/Area/V1_0_0/River/Map_DP_River_N0_1009_A1,Map_DP_River_N0_1009_A1,1811668,800,Area,DP,River,1009,A1,,DP_River_N0_1009_A1
CotC,UE4.26,Level/Area/V1_0_0/River/Map_DP_River_N0_2001_A1,Map_DP_River_N0_2001_A1,2413426,795,Area,DP,River,2001,A1,,DP_River_N0_2001_A1
CotC,UE4.26,Level/Area/V1_0_0/River/Map_DP_River_N0_2001_B1,Map_DP_River_N0_2001_B1,1653946,752,Area,DP,River,2001,B1,,DP_River_N0_2001_B1
CotC,UE4.26,Level/Area/V1_0_0/River/Map_DP_River_N0_2009_A1,Map_DP_River_N0_2009_A1,2083898,914,Area,DP,River,2009,A1,,DP_River_N0_2009_A1
CotC,UE4.26,Level/Area/V1_0_0/River/Map_EV_River_N0_1001_A1,Map_EV_River_N0_1001_A1,2119205,682,Area,EV,River,1001,A1,,EV_River_N0_1001_A1
CotC,UE4.26,Level/Area/V1_0_0/River/Map_EV_River_N0_2001_CN1,Map_EV_River_N0_2001_CN1,1738158,450,Area,,,,,,
CotC,UE4.26,Level/Area/V1_0_0/River/Map_FB_River_N0_1001_A1,Map_FB_River_N0_1001_A1,559626,130,Area,FB,River,1001,A1,,FB_River_N0_1001_A1
CotC,UE4.26,Level/Area/V1_0_0/River/Map_FB_River_N0_2001_A1,Map_FB_River_N0_2001_A1,536769,136,Area,FB,River,2001,A1,,FB_River_N0_2001_A1
CotC,UE4.26,Level/Area/V1_0_0/River/Map_FP_River_N0_1001_A1,Map_FP_River_N0_1001_A1,2409976,821,Area,FP,River,1001,A1,,FP_River_N0_1001_A1
CotC,UE4.26,Level/Area/V1_0_0/River/Map_FP_River_N0_1002_A1,Map_FP_River_N0_1002_A1,2060609,611,Area,FP,River,1002,A1,,FP_River_N0_1002_A1
CotC,UE4.26,Level/Area/V1_0_0/River/Map_FP_River_N0_2001_A1,Map_FP_River_N0_2001_A1,2465775,867,Area,FP,River,2001,A1,,FP_River_N0_2001_A1
CotC,UE4.26,Level/Area/V1_0_0/River/Map_HP_River_N0_1009_A1,Map_HP_River_N0_1009_A1,1894778,843,Area,HP,River,1009,A1,,HP_River_N0_1009_A1
CotC,UE4.26,Level/Area/V1_0_0/River/Map_TP_River_N0_1001_A1,Map_TP_River_N0_1001_A1,4057725,1723,Area,TP,River,1001,A1,,TP_River_N0_1001_A1
CotC,UE4.26,Level/Area/V1_0_0/River/Map_TP_River_N0_2001_A1,Map_TP_River_N0_2001_A1,5030014,2441,Area,TP,River,2001,A1,,TP_River_N0_2001_A1
CotC,UE4.26,Level/Area/V1_0_0/River/Map_TP_River_N0_2001_B1,Map_TP_River_N0_2001_B1,2806733,1560,Area,TP,River,2001,B1,,TP_River_N0_2001_B1
CotC,UE4.26,Level/Area/V1_0_0/Sea/Map_BB_Sea_N0_1001_D1,Map_BB_Sea_N0_1001_D1,502879,217,Area,BB,Sea,1001,D1,,BB_Sea_N0_1001_D1
CotC,UE4.26,Level/Area/V1_0_0/Sea/Map_DB_Sea_N0_2001_A1,Map_DB_Sea_N0_2001_A1,109434,59,Area,DB,Sea,2001,A1,,DB_Sea_N0_2001_A1
CotC,UE4.26,Level/Area/V1_0_0/Sea/Map_DB_Sea_N0_2001_B1,Map_DB_Sea_N0_2001_B1,339406,149,Area,DB,Sea,2001,B1,,DB_Sea_N0_2001_B1
CotC,UE4.26,Level/Area/V1_0_0/Sea/Map_DP_Sea_N0_1001_A1,Map_DP_Sea_N0_1001_A1,2389515,914,Area,DP,Sea,1001,A1,,DP_Sea_N0_1001_A1
CotC,UE4.26,Level/Area/V1_0_0/Sea/Map_DP_Sea_N0_1001_B1,Map_DP_Sea_N0_1001_B1,2188239,751,Area,DP,Sea,1001,B1,,DP_Sea_N0_1001_B1
CotC,UE4.26,Level/Area/V1_0_0/Sea/Map_DP_Sea_N0_1001_C1,Map_DP_Sea_N0_1001_C1,901985,448,Area,DP,Sea,1001,C1,,DP_Sea_N0_1001_C1
CotC,UE4.26,Level/Area/V1_0_0/Sea/Map_DP_Sea_N0_1001_D1,Map_DP_Sea_N0_1001_D1,929318,451,Area,DP,Sea,1001,D1,,DP_Sea_N0_1001_D1
CotC,UE4.26,Level/Area/V1_0_0/Sea/Map_DP_Sea_N0_1009_A1,Map_DP_Sea_N0_1009_A1,1606345,660,Area,DP,Sea,1009,A1,,DP_Sea_N0_1009_A1
CotC,UE4.26,Level/Area/V1_0_0/Sea/Map_DP_Sea_N0_2001_A1,Map_DP_Sea_N0_2001_A1,2224033,1180,Area,DP,Sea,2001,A1,,DP_Sea_N0_2001_A1
CotC,UE4.26,Level/Area/V1_0_0/Sea/Map_DP_Sea_N0_2001_B1,Map_DP_Sea_N0_2001_B1,2600546,1305,Area,DP,Sea,2001,B1,,DP_Sea_N0_2001_B1
CotC,UE4.26,Level/Area/V1_0_0/Sea/Map_DP_Sea_N0_2002_A1,Map_DP_Sea_N0_2002_A1,3098339,1541,Area,DP,Sea,2002,A1,,DP_Sea_N0_2002_A1
CotC,UE4.26,Level/Area/V1_0_0/Sea/Map_DP_Sea_N0_2002_A2,Map_DP_Sea_N0_2002_A2,2155753,1162,Area,DP,Sea,2002,A2,,DP_Sea_N0_2002_A2
CotC,UE4.26,Level/Area/V1_0_0/Sea/Map_DP_Sea_N0_2002_B1,Map_DP_Sea_N0_2002_B1,4314459,2231,Area,DP,Sea,2002,B1,,DP_Sea_N0_2002_B1
CotC,UE4.26,Level/Area/V1_0_0/Sea/Map_DP_Sea_N0_2002_B2,Map_DP_Sea_N0_2002_B2,2835231,1482,Area,DP,Sea,2002,B2,,DP_Sea_N0_2002_B2
CotC,UE4.26,Level/Area/V1_0_0/Sea/Map_DP_Sea_N0_2002_B3,Map_DP_Sea_N0_2002_B3,970624,578,Area,DP,Sea,2002,B3,,DP_Sea_N0_2002_B3
CotC,UE4.26,Level/Area/V1_0_0/Sea/Map_DP_Sea_N0_2002_C1,Map_DP_Sea_N0_2002_C1,1609770,790,Area,DP,Sea,2002,C1,,DP_Sea_N0_2002_C1
CotC,UE4.26,Level/Area/V1_0_0/Sea/Map_DP_Sea_N0_2009_A1,Map_DP_Sea_N0_2009_A1,2422492,1053,Area,DP,Sea,2009,A1,,DP_Sea_N0_2009_A1
CotC,UE4.26,Level/Area/V1_0_0/Sea/Map_EV_Sea_N0_1001_A1,Map_EV_Sea_N0_1001_A1,1805903,578,Area,EV,Sea,1001,A1,,EV_Sea_N0_1001_A1
CotC,UE4.26,Level/Area/V1_0_0/Sea/Map_EV_Sea_N0_2001_C1,Map_EV_Sea_N0_2001_C1,389445,255,Area,EV,Sea,2001,C1,,EV_Sea_N0_2001_C1
CotC,UE4.26,Level/Area/V1_0_0/Sea/Map_FB_Sea_N0_1001_A1,Map_FB_Sea_N0_1001_A1,663306,120,Area,FB,Sea,1001,A1,,FB_Sea_N0_1001_A1
CotC,UE4.26,Level/Area/V1_0_0/Sea/Map_FP_Sea_N0_1001_A1,Map_FP_Sea_N0_1001_A1,1716643,603,Area,FP,Sea,1001,A1,,FP_Sea_N0_1001_A1
CotC,UE4.26,Level/Area/V1_0_0/Sea/Map_FP_Sea_N0_1002_A1,Map_FP_Sea_N0_1002_A1,2143045,757,Area,FP,Sea,1002,A1,,FP_Sea_N0_1002_A1
CotC,UE4.26,Level/Area/V1_0_0/Sea/Map_FP_Sea_N0_2001_A1,Map_FP_Sea_N0_2001_A1,2409804,938,Area,FP,Sea,2001,A1,,FP_Sea_N0_2001_A1
CotC,UE4.26,Level/Area/V1_0_0/Sea/Map_HP_Sea_N0_1009_A1,Map_HP_Sea_N0_1009_A1,1653894,729,Area,HP,Sea,1009,A1,,HP_Sea_N0_1009_A1
CotC,UE4.26,Level/Area/V1_0_0/Sea/Map_TB_Sea_N0_2001_A1,Map_TB_Sea_N0_2001_A1,237296,125,Area,TB,Sea,2001,A1,,TB_Sea_N0_2001_A1
CotC,UE4.26,Level/Area/V1_0_0/Sea/Map_TP_Sea_N0_1001_A1,Map_TP_Sea_N0_1001_A1,4009088,2287,Area,TP,Sea,1001,A1,,TP_Sea_N0_1001_A1
CotC,UE4.26,Level/Area/V1_0_0/Sea/Map_TP_Sea_N0_2001_A1,Map_TP_Sea_N0_2001_A1,4245348,2607,Area,TP,Sea,2001,A1,,TP_Sea_N0_2001_A1
CotC,UE4.26,Level/Area/V1_0_0/Sea/Map_TP_Sea_N0_2001_B1,Map_TP_Sea_N0_2001_B1,2572003,1400,Area,TP,Sea,2001,B1,,TP_Sea_N0_2001_B1
CotC,UE4.26,Level/Area/V1_0_0/Sea/Map_TP_Sea_N0_2001_C1,Map_TP_Sea_N0_2001_C1,618211,377,Area,TP,Sea,2001,C1,,TP_Sea_N0_2001_C1
CotC,UE4.26,Level/Area/V1_0_0/Sea/Map_TP_Sea_N0_2001_D1,Map_TP_Sea_N0_2001_D1,1694648,708,Area,TP,Sea,2001,D1,,TP_Sea_N0_2001_D1
CotC,UE4.26,Level/Area/V1_0_0/Sea/Map_TP_Sea_N0_2002_A1,Map_TP_Sea_N0_2002_A1,4731333,2217,Area,TP,Sea,2002,A1,,TP_Sea_N0_2002_A1
CotC,UE4.26,Level/Area/V1_0_0/Sea1/Map_EV_Sea1_N0_2001_A1,Map_EV_Sea1_N0_2001_A1,1481353,710,Area,EV,Sea1,2001,A1,,EV_Sea1_N0_2001_A1
CotC,UE4.26,Level/Area/V1_0_0/Snow/Map_BB_Snow_N0_2003_B1,Map_BB_Snow_N0_2003_B1,416069,214,Area,BB,Snow,2003,B1,,BB_Snow_N0_2003_B1
CotC,UE4.26,Level/Area/V1_0_0/Snow/Map_DB_Snow_N0_2003_A1,Map_DB_Snow_N0_2003_A1,1203218,231,Area,DB,Snow,2003,A1,,DB_Snow_N0_2003_A1
CotC,UE4.26,Level/Area/V1_0_0/Snow/Map_DP_Snow_N0_1001_A1,Map_DP_Snow_N0_1001_A1,1562009,675,Area,DP,Snow,1001,A1,,DP_Snow_N0_1001_A1
CotC,UE4.26,Level/Area/V1_0_0/Snow/Map_DP_Snow_N0_1001_B1,Map_DP_Snow_N0_1001_B1,4204286,2306,Area,DP,Snow,1001,B1,,DP_Snow_N0_1001_B1
CotC,UE4.26,Level/Area/V1_0_0/Snow/Map_DP_Snow_N0_1002_A1,Map_DP_Snow_N0_1002_A1,3892734,2148,Area,DP,Snow,1002,A1,,DP_Snow_N0_1002_A1
CotC,UE4.26,Level/Area/V1_0_0/Snow/Map_DP_Snow_N0_1002_B1,Map_DP_Snow_N0_1002_B1,5738228,2511,Area,DP,Snow,1002,B1,,DP_Snow_N0_1002_B1
CotC,UE4.26,Level/Area/V1_0_0/Snow/Map_DP_Snow_N0_1003_A1,Map_DP_Snow_N0_1003_A1,2445362,904,Area,DP,Snow,1003,A1,,DP_Snow_N0_1003_A1
CotC,UE4.26,Level/Area/V1_0_0/Snow/Map_DP_Snow_N0_1003_B1,Map_DP_Snow_N0_1003_B1,2902248,1390,Area,DP,Snow,1003,B1,,DP_Snow_N0_1003_B1
CotC,UE4.26,Level/Area/V1_0_0/Snow/Map_DP_Snow_N0_1004_A1,Map_DP_Snow_N0_1004_A1,1923596,739,Area,DP,Snow,1004,A1,,DP_Snow_N0_1004_A1
CotC,UE4.26,Level/Area/V1_0_0/Snow/Map_DP_Snow_N0_1009_A1,Map_DP_Snow_N0_1009_A1,1838596,895,Area,DP,Snow,1009,A1,,DP_Snow_N0_1009_A1
CotC,UE4.26,Level/Area/V1_0_0/Snow/Map_DP_Snow_N0_2001_A1,Map_DP_Snow_N0_2001_A1,3622391,1811,Area,DP,Snow,2001,A1,,DP_Snow_N0_2001_A1
CotC,UE4.26,Level/Area/V1_0_0/Snow/Map_DP_Snow_N0_2001_B1,Map_DP_Snow_N0_2001_B1,3739511,2031,Area,DP,Snow,2001,B1,,DP_Snow_N0_2001_B1
CotC,UE4.26,Level/Area/V1_0_0/Snow/Map_DP_Snow_N0_2002_A1,Map_DP_Snow_N0_2002_A1,3118979,1080,Area,DP,Snow,2002,A1,,DP_Snow_N0_2002_A1
CotC,UE4.26,Level/Area/V1_0_0/Snow/Map_DP_Snow_N0_2002_B1,Map_DP_Snow_N0_2002_B1,1800492,646,Area,DP,Snow,2002,B1,,DP_Snow_N0_2002_B1
CotC,UE4.26,Level/Area/V1_0_0/Snow/Map_DP_Snow_N0_2002_C1,Map_DP_Snow_N0_2002_C1,2585885,933,Area,DP,Snow,2002,C1,,DP_Snow_N0_2002_C1
CotC,UE4.26,Level/Area/V1_0_0/Snow/Map_DP_Snow_N0_2003_A1,Map_DP_Snow_N0_2003_A1,533387,234,Area,DP,Snow,2003,A1,,DP_Snow_N0_2003_A1
CotC,UE4.26,Level/Area/V1_0_0/Snow/Map_DP_Snow_N0_2003_B1,Map_DP_Snow_N0_2003_B1,1701606,869,Area,DP,Snow,2003,B1,,DP_Snow_N0_2003_B1
CotC,UE4.26,Level/Area/V1_0_0/Snow/Map_DP_Snow_N0_2003_B2,Map_DP_Snow_N0_2003_B2,9872312,2542,Area,DP,Snow,2003,B2,,DP_Snow_N0_2003_B2
CotC,UE4.26,Level/Area/V1_0_0/Snow/Map_DP_Snow_N0_2003_B3,Map_DP_Snow_N0_2003_B3,9325405,2062,Area,DP,Snow,2003,B3,,DP_Snow_N0_2003_B3
CotC,UE4.26,Level/Area/V1_0_0/Snow/Map_DP_Snow_N0_2003_B4,Map_DP_Snow_N0_2003_B4,466424,255,Area,DP,Snow,2003,B4,,DP_Snow_N0_2003_B4
CotC,UE4.26,Level/Area/V1_0_0/Snow/Map_DP_Snow_N0_2003_B5,Map_DP_Snow_N0_2003_B5,6560082,1483,Area,DP,Snow,2003,B5,,DP_Snow_N0_2003_B5
CotC,UE4.26,Level/Area/V1_0_0/Snow/Map_DP_Snow_N0_2003_B6,Map_DP_Snow_N0_2003_B6,9372406,2090,Area,DP,Snow,2003,B6,,DP_Snow_N0_2003_B6
CotC,UE4.26,Level/Area/V1_0_0/Snow/Map_DP_Snow_N0_2003_B7,Map_DP_Snow_N0_2003_B7,9309300,2053,Area,DP,Snow,2003,B7,,DP_Snow_N0_2003_B7
CotC,UE4.26,Level/Area/V1_0_0/Snow/Map_DP_Snow_N0_2003_B8,Map_DP_Snow_N0_2003_B8,9273393,2029,Area,DP,Snow,2003,B8,,DP_Snow_N0_2003_B8
